label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
empty-shelf,349,286,78,28,b5e62b50-361b-4fdb-a5ee-2501b56bb09e_jpg.rf.adfac8f77d75595143d1c113e12b813e.jpg,640,640
empty-shelf,212,278,40,38,b5e62b50-361b-4fdb-a5ee-2501b56bb09e_jpg.rf.adfac8f77d75595143d1c113e12b813e.jpg,640,640
empty-shelf,455,439,89,55,b5e62b50-361b-4fdb-a5ee-2501b56bb09e_jpg.rf.adfac8f77d75595143d1c113e12b813e.jpg,640,640
empty-shelf,238,456,74,29,b5e62b50-361b-4fdb-a5ee-2501b56bb09e_jpg.rf.adfac8f77d75595143d1c113e12b813e.jpg,640,640
empty-shelf,562,367,74,66,b5e62b50-361b-4fdb-a5ee-2501b56bb09e_jpg.rf.adfac8f77d75595143d1c113e12b813e.jpg,640,640
empty-shelf,209,177,70,27,b8e3feb7-2330-40fc-a5f3-5afbd3c1bb3e_jpg.rf.5ca1e590feb54f0b44e32c58fc71ac68.jpg,640,640
empty-shelf,362,230,66,32,b8e3feb7-2330-40fc-a5f3-5afbd3c1bb3e_jpg.rf.5ca1e590feb54f0b44e32c58fc71ac68.jpg,640,640
empty-shelf,470,159,39,68,b8e3feb7-2330-40fc-a5f3-5afbd3c1bb3e_jpg.rf.5ca1e590feb54f0b44e32c58fc71ac68.jpg,640,640
empty-shelf,1,108,39,36,b8e3feb7-2330-40fc-a5f3-5afbd3c1bb3e_jpg.rf.5ca1e590feb54f0b44e32c58fc71ac68.jpg,640,640
empty-shelf,413,113,94,44,b8e3feb7-2330-40fc-a5f3-5afbd3c1bb3e_jpg.rf.5ca1e590feb54f0b44e32c58fc71ac68.jpg,640,640
empty-shelf,145,487,17,47,b8e3feb7-2330-40fc-a5f3-5afbd3c1bb3e_jpg.rf.5ca1e590feb54f0b44e32c58fc71ac68.jpg,640,640
empty-shelf,546,403,46,58,b8e3feb7-2330-40fc-a5f3-5afbd3c1bb3e_jpg.rf.5ca1e590feb54f0b44e32c58fc71ac68.jpg,640,640
empty-shelf,63,459,70,68,bb4a211d-13de-400c-97c0-87eb1f41bfd7_jpg.rf.0731477b0c5e192216d71ab85bcdc4ff.jpg,640,640
empty-shelf,457,481,101,107,bb4a211d-13de-400c-97c0-87eb1f41bfd7_jpg.rf.34d2310820b0d9fa1752fc5b4c7a04cb.jpg,640,640
empty-shelf,67,443,89,92,bb4a211d-13de-400c-97c0-87eb1f41bfd7_jpg.rf.9b8030477822975796e960ff7dd3df7d.jpg,640,640
